,,bac,csi,f05,f1s,f2s,fnr,fom,fpr,inf,mcc,mk,npv,ppv,tnr,tpr,thr
AIUPred,DP04372,0.709,0.279,0.385,0.437,0.504,0.438,0.068,0.144,0.418,0.348,0.289,0.932,0.357,0.856,0.562,0.5
AIUPred,DP04373,0.47,0.0,0.0,0.0,0.0,1.0,0.045,0.061,-0.061,-0.052,-0.045,0.955,0.0,0.939,0.0,0.5
AIUPred,DP04375,0.777,0.362,0.483,0.532,0.593,0.359,0.042,0.086,0.555,0.478,0.413,0.958,0.455,0.914,0.641,0.5
AIUPred,DP04376,0.731,0.277,0.349,0.435,0.577,0.261,0.057,0.277,0.462,0.34,0.251,0.943,0.308,0.723,0.739,0.5
AIUPred,DP04377,0.561,0.081,0.106,0.15,0.257,0.515,0.056,0.363,0.122,0.064,0.033,0.944,0.089,0.637,0.485,0.5
AIUPred,DP04378,0.327,0.101,0.158,0.184,0.218,0.75,0.429,0.596,-0.346,-0.313,-0.284,0.571,0.145,0.404,0.25,0.5
AIUPred,DP04379,0.729,0.592,0.664,0.744,0.845,0.07,0.099,0.471,0.459,0.489,0.521,0.901,0.62,0.529,0.93,0.5
AIUPred,DP04380,0.92,0.35,0.407,0.519,0.717,0.04,0.003,0.12,0.84,0.544,0.353,0.997,0.356,0.88,0.96,0.5
AIUPred,DP04381,0.577,0.505,0.56,0.671,0.836,0.0,0.0,0.846,0.154,0.279,0.505,1.0,0.505,0.154,1.0,0.5
AIUPred,DP04383,0.848,0.11,0.135,0.199,0.378,0.05,0.002,0.254,0.696,0.275,0.109,0.998,0.111,0.746,0.95,0.5
AIUPred,DP04384,0.879,0.188,0.224,0.316,0.537,0.0,0.0,0.242,0.758,0.377,0.188,1.0,0.188,0.758,1.0,0.5
AIUPred,DP04385,0.478,0.0,0.0,0.0,0.0,1.0,0.07,0.043,-0.043,-0.055,-0.07,0.93,0.0,0.957,0.0,0.5
AIUPred,DP04386,0.494,0.0,0.0,0.0,0.0,1.0,0.03,0.011,-0.011,-0.018,-0.03,0.97,0.0,0.989,0.0,0.5
AIUPred,DP04387,0.622,0.077,0.108,0.143,0.211,0.692,0.015,0.064,0.244,0.138,0.078,0.985,0.093,0.936,0.308,0.5
AIUPred,DP04388,0.831,0.831,0.961,0.908,0.86,0.169,1.0,,,0.0,0.0,0.0,1.0,,0.831,0.5
AIUPred,DP04390,0.576,0.131,0.172,0.231,0.353,0.457,0.086,0.391,0.152,0.097,0.061,0.914,0.147,0.609,0.543,0.5
AIUPred,DP04391,0.036,0.036,0.157,0.069,0.045,0.964,1.0,,,0.0,0.0,0.0,1.0,,0.036,0.5
AIUPred,DP04392,0.786,0.378,0.481,0.549,0.639,0.282,0.051,0.147,0.571,0.474,0.393,0.949,0.444,0.853,0.718,0.5
AIUPred,DP04393,0.654,0.206,0.253,0.342,0.531,0.161,0.056,0.531,0.308,0.221,0.159,0.944,0.215,0.469,0.839,0.5
AIUPred,DP04394,0.657,0.196,0.261,0.328,0.44,0.429,0.072,0.258,0.313,0.222,0.158,0.928,0.23,0.742,0.571,0.5
AIUPred,DP04395,0.911,0.805,0.892,0.892,0.892,0.108,0.07,0.07,0.822,0.822,0.822,0.93,0.892,0.93,0.892,0.5
AIUPred,DP04396,0.83,0.165,0.202,0.284,0.478,0.118,0.008,0.222,0.66,0.326,0.161,0.992,0.169,0.778,0.882,0.5
AIUPred,DP04397,0.428,0.0,0.0,0.0,0.0,1.0,0.015,0.145,-0.145,-0.047,-0.015,0.985,0.0,0.855,0.0,0.5
AIUPred,DP04398,0.436,0.169,0.302,0.29,0.278,0.729,0.446,0.399,-0.128,-0.131,-0.135,0.554,0.311,0.601,0.271,0.5
AIUPred,DP04399,0.666,0.368,0.421,0.538,0.744,0.0,0.0,0.668,0.332,0.349,0.368,1.0,0.368,0.332,1.0,0.5
AIUPred,DP04401,0.118,0.118,0.401,0.211,0.143,0.882,1.0,,,0.0,0.0,0.0,1.0,,0.118,0.5
AIUPred,DP04416,0.746,0.492,0.548,0.66,0.829,0.0,0.0,0.508,0.492,0.492,0.492,1.0,0.492,0.492,1.0,0.5
