,,bac,csi,f05,f1s,f2s,fnr,fom,fpr,inf,mcc,mk,npv,ppv,tnr,tpr,thr
AIUPred,DP04372,0.626,0.227,0.441,0.37,0.319,0.708,0.095,0.041,0.251,0.321,0.411,0.905,0.506,0.959,0.292,0.665
AIUPred,DP04373,0.49,0.0,0.0,0.0,0.0,1.0,0.043,0.02,-0.02,-0.03,-0.043,0.957,0.0,0.98,0.0,0.665
AIUPred,DP04375,0.753,0.42,0.628,0.591,0.558,0.462,0.051,0.032,0.506,0.554,0.605,0.949,0.656,0.968,0.538,0.665
AIUPred,DP04376,0.696,0.295,0.426,0.456,0.49,0.484,0.084,0.125,0.391,0.356,0.324,0.916,0.408,0.875,0.516,0.665
AIUPred,DP04377,0.647,0.167,0.245,0.286,0.342,0.606,0.047,0.1,0.294,0.228,0.177,0.953,0.224,0.9,0.394,0.665
AIUPred,DP04378,0.422,0.006,0.015,0.011,0.009,0.992,0.324,0.164,-0.156,-0.218,-0.304,0.676,0.02,0.836,0.008,0.665
AIUPred,DP04379,0.819,0.681,0.771,0.81,0.853,0.115,0.112,0.248,0.637,0.636,0.635,0.888,0.747,0.752,0.885,0.665
AIUPred,DP04380,0.689,0.365,0.709,0.535,0.43,0.62,0.041,0.003,0.377,0.571,0.864,0.959,0.905,0.997,0.38,0.665
AIUPred,DP04381,0.821,0.686,0.789,0.813,0.839,0.143,0.136,0.215,0.642,0.64,0.638,0.864,0.774,0.785,0.857,0.665
AIUPred,DP04383,0.481,0.0,0.0,0.0,0.0,1.0,0.034,0.038,-0.038,-0.036,-0.034,0.966,0.0,0.962,0.0,0.665
AIUPred,DP04384,0.977,0.545,0.6,0.706,0.857,0.0,0.0,0.047,0.953,0.721,0.545,1.0,0.545,0.953,1.0,0.665
AIUPred,DP04385,0.493,0.0,0.0,0.0,0.0,1.0,0.068,0.014,-0.014,-0.032,-0.068,0.932,0.0,0.986,0.0,0.665
AIUPred,DP04386,0.5,0.0,0.0,0.0,0.0,1.0,0.03,0.001,-0.001,-0.005,-0.03,0.97,0.0,0.999,0.0,0.665
AIUPred,DP04387,0.498,0.0,0.0,0.0,0.0,1.0,0.021,0.003,-0.003,-0.008,-0.021,0.979,0.0,0.997,0.0,0.665
AIUPred,DP04388,0.731,0.731,0.931,0.845,0.773,0.269,1.0,,,0.0,0.0,0.0,1.0,,0.731,0.665
AIUPred,DP04390,0.607,0.169,0.264,0.289,0.319,0.657,0.086,0.128,0.215,0.188,0.164,0.914,0.25,0.872,0.343,0.665
AIUPred,DP04391,0.036,0.036,0.157,0.069,0.045,0.964,1.0,,,0.0,0.0,0.0,1.0,,0.036,0.665
AIUPred,DP04392,0.745,0.389,0.558,0.56,0.563,0.436,0.071,0.073,0.491,0.488,0.486,0.929,0.557,0.927,0.564,0.665
AIUPred,DP04393,0.633,0.214,0.304,0.353,0.422,0.516,0.103,0.218,0.266,0.216,0.175,0.897,0.278,0.782,0.484,0.665
AIUPred,DP04394,0.523,0.053,0.182,0.1,0.069,0.943,0.114,0.012,0.045,0.114,0.286,0.886,0.4,0.988,0.057,0.665
AIUPred,DP04395,0.838,0.676,0.913,0.807,0.723,0.324,0.174,0.0,0.676,0.747,0.826,0.826,1.0,1.0,0.676,0.665
AIUPred,DP04396,0.644,0.263,0.555,0.416,0.333,0.706,0.035,0.006,0.288,0.442,0.679,0.965,0.714,0.994,0.294,0.665
AIUPred,DP04397,0.477,0.0,0.0,0.0,0.0,1.0,0.014,0.047,-0.047,-0.025,-0.014,0.986,0.0,0.953,0.0,0.665
AIUPred,DP04398,0.455,0.002,0.007,0.004,0.002,0.998,0.422,0.093,-0.091,-0.192,-0.407,0.578,0.015,0.907,0.002,0.665
AIUPred,DP04399,0.891,0.675,0.748,0.806,0.875,0.073,0.032,0.145,0.782,0.729,0.681,0.968,0.713,0.855,0.927,0.665
AIUPred,DP04401,0.059,0.059,0.239,0.111,0.073,0.941,1.0,,,0.0,0.0,0.0,1.0,,0.059,0.665
AIUPred,DP04416,0.641,0.281,0.661,0.439,0.328,0.719,0.261,0.0,0.281,0.456,0.739,0.739,1.0,1.0,0.281,0.665
